league_id,name,type,country,country_code,season,season_start,season_end,logo,flag,standings,is_current,coverage_standings,coverage_fixtures_events,coverage_fixtures_lineups,coverage_fixtures_statistics,coverage_fixtures_players_statistics,coverage_players,coverage_topscorers,coverage_predictions,coverage_odds
445,2a Divisió,League,Andorra,AD,2018,2018-09-15,2019-05-19,https://media.api-sports.io/football/leagues/313.png,https://media.api-sports.io/flags/ad.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
446,Cup,Cup,Bosnia,BA,2018,2018-09-19,2019-05-15,https://media.api-sports.io/football/leagues/314.png,https://media.api-sports.io/flags/ba.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
447,Premijer Liga,League,Bosnia,BA,2018,2018-07-21,2019-05-25,https://media.api-sports.io/football/leagues/315.png,https://media.api-sports.io/flags/ba.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
448,1. Division,League,Belarus,BY,2019,2019-04-13,2019-11-24,https://media.api-sports.io/football/leagues/117.png,https://media.api-sports.io/flags/by.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
449,1. Division,League,Cyprus,CY,2018,2018-08-25,2019-05-05,https://media.api-sports.io/football/leagues/318.png,https://media.api-sports.io/flags/cy.svg,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
450,2. Division,League,Cyprus,CY,2018,2018-09-14,2019-05-18,https://media.api-sports.io/football/leagues/319.png,https://media.api-sports.io/flags/cy.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
451,3. Division,League,Cyprus,CY,2018,2018-09-15,2019-04-21,https://media.api-sports.io/football/leagues/320.png,https://media.api-sports.io/flags/cy.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
452,Premier League,League,Jamaica,JM,2018,2018-09-16,2019-04-30,https://media.api-sports.io/football/leagues/322.png,https://media.api-sports.io/flags/jm.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
453,Botola 2,League,Morocco,MA,2018,2018-08-26,2019-04-27,https://media.api-sports.io/football/leagues/201.png,https://media.api-sports.io/flags/ma.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
454,Indian Super League,League,India,IN,2018,2018-09-29,2019-03-17,https://media.api-sports.io/football/leagues/323.png,https://media.api-sports.io/flags/in.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
455,I-League,League,India,IN,2018,2018-10-26,2019-03-09,https://media.api-sports.io/football/leagues/324.png,https://media.api-sports.io/flags/in.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
456,I Liga,League,Poland,PL,2018,2018-07-20,2019-05-18,https://media.api-sports.io/football/leagues/107.png,https://media.api-sports.io/flags/pl.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
457,Erovnuli Liga 2,League,Georgia,GE,2019,2019-03-02,2019-11-30,https://media.api-sports.io/football/leagues/326.png,https://media.api-sports.io/flags/ge.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
458,Erovnuli Liga,League,Georgia,GE,2019,2019-03-01,2019-12-01,https://media.api-sports.io/football/leagues/327.png,https://media.api-sports.io/flags/ge.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
459,Division 1,League,Iceland,IS,2019,2019-05-04,2019-09-21,https://media.api-sports.io/football/leagues/165.png,https://media.api-sports.io/flags/is.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
460,Canadian Soccer League,League,Canada,CA,2019,2019-09-27,2019-10-26,https://media.api-sports.io/football/leagues/258.png,https://media.api-sports.io/flags/ca.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
461,Esiliiga A,League,Estonia,EE,2019,2019-03-07,2019-11-10,https://media.api-sports.io/football/leagues/328.png,https://media.api-sports.io/flags/ee.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
462,Meistriliiga,League,Estonia,EE,2019,2019-03-08,2019-11-09,https://media.api-sports.io/football/leagues/329.png,https://media.api-sports.io/flags/ee.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
463,Premier League,League,Kuwait,KW,2018,2018-08-26,2019-05-09,https://media.api-sports.io/football/leagues/330.png,https://media.api-sports.io/flags/kw.svg,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
464,Division 1,League,Kuwait,KW,2018,2018-08-28,2019-04-28,https://media.api-sports.io/football/leagues/331.png,https://media.api-sports.io/flags/kw.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
465,Super Liga,League,Slovakia,SK,2018,2018-07-21,2019-05-24,https://media.api-sports.io/football/leagues/332.png,https://media.api-sports.io/flags/sk.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
466,Pacific Coast Soccer League,League,Canada,CA,2019,2019-05-12,2019-07-28,https://media.api-sports.io/football/leagues/260.png,https://media.api-sports.io/flags/ca.svg,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
467,TFF 1. Lig,League,Turkey,TR,2018,2018-08-10,2019-05-30,https://media.api-sports.io/football/leagues/204.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
468,TFF 2. Lig,League,Turkey,TR,2018,2018-09-01,2019-05-28,https://media.api-sports.io/football/leagues/205.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
469,Premier League,League,Ukraine,UA,2018,2018-07-22,2019-05-30,https://media.api-sports.io/football/leagues/333.png,https://media.api-sports.io/flags/ua.svg,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
470,Persha Liga,League,Ukraine,UA,2018,2018-07-20,2019-05-26,https://media.api-sports.io/football/leagues/334.png,https://media.api-sports.io/flags/ua.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
471,Primera Division,League,Guatemala,GT,2018,2018-08-04,2019-05-31,https://media.api-sports.io/football/leagues/338.png,https://media.api-sports.io/flags/gt.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
472,Liga Nacional,League,Guatemala,GT,2018,2018-07-28,2019-05-26,https://media.api-sports.io/football/leagues/339.png,https://media.api-sports.io/flags/gt.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
473,V.League 1,League,Vietnam,VN,2019,2019-02-21,2019-10-23,https://media.api-sports.io/football/leagues/340.png,https://media.api-sports.io/flags/vn.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
474,Premier League,League,Armenia,AM,2018,2018-08-04,2019-05-30,https://media.api-sports.io/football/leagues/342.png,https://media.api-sports.io/flags/am.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
475,First League,League,Armenia,AM,2018,2018-08-06,2019-06-13,https://media.api-sports.io/football/leagues/343.png,https://media.api-sports.io/flags/am.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
476,Primera División,League,Bolivia,BO,2019,2019-01-19,2019-12-28,https://media.api-sports.io/football/leagues/344.png,https://media.api-sports.io/flags/bo.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
477,Czech Liga,League,Czech-Republic,CZ,2018,2018-07-20,2019-06-01,https://media.api-sports.io/football/leagues/345.png,https://media.api-sports.io/flags/cz.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
478,FNL,League,Czech-Republic,CZ,2018,2018-07-20,2019-05-25,https://media.api-sports.io/football/leagues/346.png,https://media.api-sports.io/flags/cz.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
479,First League,League,Montenegro,ME,2018,2018-08-03,2019-05-25,https://media.api-sports.io/football/leagues/355.png,https://media.api-sports.io/flags/me.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
480,Second League,League,Montenegro,ME,2018,2018-08-12,2019-05-25,https://media.api-sports.io/football/leagues/356.png,https://media.api-sports.io/flags/me.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
481,Brisbane Premier League,League,Australia,AU,2019,2019-02-23,2019-09-21,https://media.api-sports.io/football/leagues/191.png,https://media.api-sports.io/flags/au.svg,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
482,New South Wales NPL,League,Australia,AU,2019,2019-03-10,2019-08-11,https://media.api-sports.io/football/leagues/192.png,https://media.api-sports.io/flags/au.svg,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
483,Northern Territory Premier League,League,Australia,AU,2019,2019-03-29,2019-09-28,https://media.api-sports.io/football/leagues/193.png,https://media.api-sports.io/flags/au.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
484,South Australia NPL,League,Australia,AU,2019,2019-02-22,2019-09-14,https://media.api-sports.io/football/leagues/194.png,https://media.api-sports.io/flags/au.svg,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
485,Victoria NPL,League,Australia,AU,2019,2019-02-14,2019-08-25,https://media.api-sports.io/football/leagues/195.png,https://media.api-sports.io/flags/au.svg,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
486,Western Australia NPL,League,Australia,AU,2019,2019-03-15,2019-09-14,https://media.api-sports.io/football/leagues/196.png,https://media.api-sports.io/flags/au.svg,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
488,Brasileiro Women,League,Brazil,BR,2019,2019-03-16,2019-08-04,https://media.api-sports.io/football/leagues/74.png,https://media.api-sports.io/flags/br.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
489,Segunda Division,League,Paraguay,PY,2019,2019-04-28,2019-11-17,https://media.api-sports.io/football/leagues/251.png,https://media.api-sports.io/flags/py.svg,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
490,1st Division,League,Albania,AL,2017,2017-09-16,2018-05-16,https://media.api-sports.io/football/leagues/311.png,https://media.api-sports.io/flags/al.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
491,1st Division,League,Albania,AL,2016,2016-09-24,2017-05-26,https://media.api-sports.io/football/leagues/311.png,https://media.api-sports.io/flags/al.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
492,Premier Division,League,Ireland,IE,2019,2019-02-15,2019-10-25,https://media.api-sports.io/football/leagues/357.png,https://media.api-sports.io/flags/ie.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
493,First Division,League,Ireland,IE,2019,2019-02-22,2019-10-25,https://media.api-sports.io/football/leagues/358.png,https://media.api-sports.io/flags/ie.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
494,1 Lyga,League,Lithuania,LT,2019,2019-03-22,2019-10-27,https://media.api-sports.io/football/leagues/361.png,https://media.api-sports.io/flags/lt.svg,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
495,A Lyga,League,Lithuania,LT,2019,2019-03-02,2019-11-27,https://media.api-sports.io/football/leagues/362.png,https://media.api-sports.io/flags/lt.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
496,Superliga,League,Albania,AL,2017,2017-09-09,2018-05-23,https://media.api-sports.io/football/leagues/310.png,https://media.api-sports.io/flags/al.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
497,Superliga,League,Albania,AL,2015,2015-08-21,2016-05-18,https://media.api-sports.io/football/leagues/310.png,https://media.api-sports.io/flags/al.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
498,1a Divisió,League,Andorra,AD,2017,2017-09-17,2018-05-13,https://media.api-sports.io/football/leagues/312.png,https://media.api-sports.io/flags/ad.svg,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
499,1a Divisió,League,Andorra,AD,2016,2016-09-18,2017-05-21,https://media.api-sports.io/football/leagues/312.png,https://media.api-sports.io/flags/ad.svg,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
500,Primera División,League,Bolivia,BO,2018,2018-01-27,2018-12-20,https://media.api-sports.io/football/leagues/344.png,https://media.api-sports.io/flags/bo.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
501,2a Divisió,League,Andorra,AD,2017,2017-09-23,2018-03-11,https://media.api-sports.io/football/leagues/313.png,https://media.api-sports.io/flags/ad.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
502,2a Divisió,League,Andorra,AD,2016,2016-09-25,2017-04-02,https://media.api-sports.io/football/leagues/313.png,https://media.api-sports.io/flags/ad.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
503,First League,League,Armenia,AM,2017,2017-08-07,2018-05-28,https://media.api-sports.io/football/leagues/343.png,https://media.api-sports.io/flags/am.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
504,First League,League,Armenia,AM,2016,2016-08-08,2017-05-30,https://media.api-sports.io/football/leagues/343.png,https://media.api-sports.io/flags/am.svg,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
505,Premier League,League,Armenia,AM,2017,2017-08-04,2018-05-20,https://media.api-sports.io/football/leagues/342.png,https://media.api-sports.io/flags/am.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
506,Premier League,League,Armenia,AM,2016,2016-08-06,2017-05-31,https://media.api-sports.io/football/leagues/342.png,https://media.api-sports.io/flags/am.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
507,Super League,League,Indonesia,ID,2019,2019-05-15,2019-12-22,https://media.api-sports.io/football/leagues/274.png,https://media.api-sports.io/flags/id.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
508,Primera Division - Clausura,League,Paraguay,PY,2018,2018-07-17,2018-12-08,https://media.api-sports.io/football/leagues/252.png,https://media.api-sports.io/flags/py.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
509,Primera Division - Clausura,League,Paraguay,PY,2017,2017-07-21,2017-12-10,https://media.api-sports.io/football/leagues/252.png,https://media.api-sports.io/flags/py.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
510,Primera Division - Clausura,League,Paraguay,PY,2016,2016-07-08,2016-12-18,https://media.api-sports.io/football/leagues/252.png,https://media.api-sports.io/flags/py.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
511,Premier League,League,Russia,RU,2019,2019-07-12,2020-07-22,https://media.api-sports.io/football/leagues/235.png,https://media.api-sports.io/flags/ru.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
512,Primera Division - Clausura,League,Uruguay,UY,2018,2018-07-21,2018-11-04,https://media.api-sports.io/football/leagues/270.png,https://media.api-sports.io/flags/uy.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
513,Primera Division - Clausura,League,Uruguay,UY,2017,2017-08-19,2017-12-03,https://media.api-sports.io/football/leagues/270.png,https://media.api-sports.io/flags/uy.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
514,UEFA Europa League,Cup,World,,2019,2019-06-27,2020-08-21,https://media.api-sports.io/football/leagues/3.png,,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
515,Superligaen,League,Denmark,DK,2019,2019-07-12,2020-07-29,https://media.api-sports.io/football/leagues/119.png,https://media.api-sports.io/flags/dk.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
516,Football National League,League,Russia,RU,2019,2019-07-07,2020-05-15,https://media.api-sports.io/football/leagues/236.png,https://media.api-sports.io/flags/ru.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
517,Ekstraklasa,League,Poland,PL,2019,2019-07-19,2020-07-19,https://media.api-sports.io/football/leagues/106.png,https://media.api-sports.io/flags/pl.svg,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
518,USL Championship,League,USA,US,2019,2019-03-09,2019-11-18,https://media.api-sports.io/football/leagues/255.png,https://media.api-sports.io/flags/us.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
519,USL Championship,League,USA,US,2018,2018-03-17,2018-11-09,https://media.api-sports.io/football/leagues/255.png,https://media.api-sports.io/flags/us.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
520,USL Championship,League,USA,US,2017,2017-03-25,2017-11-14,https://media.api-sports.io/football/leagues/255.png,https://media.api-sports.io/flags/us.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
521,USL Championship,League,USA,US,2016,2016-03-25,2016-10-24,https://media.api-sports.io/football/leagues/255.png,https://media.api-sports.io/flags/us.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
522,USL League Two,League,USA,US,2019,2019-07-14,2019-08-03,https://media.api-sports.io/football/leagues/256.png,https://media.api-sports.io/flags/us.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
523,USL League Two,League,USA,US,2018,2018-07-15,2018-08-04,https://media.api-sports.io/football/leagues/256.png,https://media.api-sports.io/flags/us.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
524,Premier League,League,England,GB,2019,2019-08-09,2020-07-26,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
525,Ligue 1,League,France,FR,2019,2019-08-09,2020-05-23,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
526,Ligue 2,League,France,FR,2019,2019-07-26,2020-05-15,https://media.api-sports.io/football/leagues/62.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
527,Premier League,League,Ethiopia,ET,2018,2018-10-27,2019-07-07,https://media.api-sports.io/football/leagues/363.png,https://media.api-sports.io/flags/et.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
528,Premier League,League,Ethiopia,ET,2017,2017-11-04,2018-07-16,https://media.api-sports.io/football/leagues/363.png,https://media.api-sports.io/flags/et.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
529,Premier League,League,Ethiopia,ET,2016,2016-11-12,2017-06-24,https://media.api-sports.io/football/leagues/363.png,https://media.api-sports.io/flags/et.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
531,A PFG,League,Bulgaria,BG,2019,2019-07-12,2020-07-19,https://media.api-sports.io/football/leagues/172.png,https://media.api-sports.io/flags/bg.svg,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
532,Super Liga,League,Serbia,RS,2019,2019-07-19,2020-06-20,https://media.api-sports.io/football/leagues/286.png,https://media.api-sports.io/flags/rs.svg,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
533,Super Liga,League,Slovakia,SK,2019,2019-07-20,2020-07-17,https://media.api-sports.io/football/leagues/332.png,https://media.api-sports.io/flags/sk.svg,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
534,Premier League,League,Ukraine,UA,2019,2019-07-28,2020-07-29,https://media.api-sports.io/football/leagues/333.png,https://media.api-sports.io/flags/ua.svg,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
535,Prva HNL,League,Croatia,HR,2019,2019-07-19,2020-07-25,https://media.api-sports.io/football/leagues/210.png,https://media.api-sports.io/flags/hr.svg,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
536,1. Liga,League,Latvia,LV,2019,2019-04-06,2019-11-10,https://media.api-sports.io/football/leagues/364.png,https://media.api-sports.io/flags/lv.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
537,1. Liga,League,Latvia,LV,2018,2018-04-21,2018-11-11,https://media.api-sports.io/football/leagues/364.png,https://media.api-sports.io/flags/lv.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
538,1. Liga,League,Latvia,LV,2017,2017-04-14,2017-10-28,https://media.api-sports.io/football/leagues/364.png,https://media.api-sports.io/flags/lv.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
539,1. Liga,League,Latvia,LV,2016,2016-04-02,2016-11-05,https://media.api-sports.io/football/leagues/364.png,https://media.api-sports.io/flags/lv.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
540,Virsliga,League,Latvia,LV,2016,2016-03-11,2016-11-05,https://media.api-sports.io/football/leagues/365.png,https://media.api-sports.io/flags/lv.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
541,Virsliga,League,Latvia,LV,2017,2017-03-10,2017-11-04,https://media.api-sports.io/football/leagues/365.png,https://media.api-sports.io/flags/lv.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
542,Virsliga,League,Latvia,LV,2018,2018-03-31,2018-11-10,https://media.api-sports.io/football/leagues/365.png,https://media.api-sports.io/flags/lv.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
543,Virsliga,League,Latvia,LV,2019,2019-03-09,2019-11-09,https://media.api-sports.io/football/leagues/365.png,https://media.api-sports.io/flags/lv.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
544,Division 2,League,Iceland,IS,2016,2016-05-06,2016-09-24,https://media.api-sports.io/football/leagues/166.png,https://media.api-sports.io/flags/is.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
545,Division 2,League,Iceland,IS,2017,2017-05-06,2017-09-23,https://media.api-sports.io/football/leagues/166.png,https://media.api-sports.io/flags/is.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
546,Division 2,League,Iceland,IS,2018,2018-05-05,2018-09-22,https://media.api-sports.io/football/leagues/166.png,https://media.api-sports.io/flags/is.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
547,Division 2,League,Iceland,IS,2019,2019-05-04,2019-09-21,https://media.api-sports.io/football/leagues/166.png,https://media.api-sports.io/flags/is.svg,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
548,1. Deild,League,Faroe-Islands,FO,2016,2016-03-12,2016-10-01,https://media.api-sports.io/football/leagues/366.png,https://media.api-sports.io/flags/fo.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
549,1. Deild,League,Faroe-Islands,FO,2017,2017-03-11,2017-10-21,https://media.api-sports.io/football/leagues/366.png,https://media.api-sports.io/flags/fo.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
550,1. Deild,League,Faroe-Islands,FO,2018,2018-03-10,2018-10-27,https://media.api-sports.io/football/leagues/366.png,https://media.api-sports.io/flags/fo.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
