team_id,name,code,logo,country,is_national,founded,venue_name,venue_surface,venue_address,venue_city,venue_capacity,year
506,Benevento,,https://media.api-sports.io/football/teams/506.png,Italy,FALSE,1929,Stadio Ciro Vigorito,grass,Piazzale degli Atleti,Benevento,17554,2017
492,Napoli,,https://media.api-sports.io/football/teams/492.png,Italy,FALSE,1904,Stadio San Paolo,grass,Pizzale Vincenzo Tecchio,Napoli,60240,2017
501,Crotone,,https://media.api-sports.io/football/teams/501.png,Italy,FALSE,1923,Stadio Ezio Scida,grass,Via Cutro,Crotone,16108,2017
493,Spal,,https://media.api-sports.io/football/teams/493.png,Italy,FALSE,1907,Stadio Paolo Mazza,grass,"Corso Piave, 28",Ferrara,16134,2017
498,Sampdoria,,https://media.api-sports.io/football/teams/498.png,Italy,FALSE,1946,Stadio Comunale Luigi Ferraris,grass,"Via Giovanni De Prà, 1",Genova,36703,2017
494,Udinese,,https://media.api-sports.io/football/teams/494.png,Italy,FALSE,1896,Dacia Arena,grass,"Piazza le Repubblica Argentina, 3",Udine,25952,2017
500,Bologna,,https://media.api-sports.io/football/teams/500.png,Italy,FALSE,1909,Stadio Renato Dall'Ara,grass,"Via Andrea Costa, 174",Bologna,39279,2017
495,Genoa,,https://media.api-sports.io/football/teams/495.png,Italy,FALSE,1893,Stadio Comunale Luigi Ferraris,grass,"Via Giovanni De Prà, 1",Genova,36703,2017
503,Torino,,https://media.api-sports.io/football/teams/503.png,Italy,FALSE,1906,Stadio Olimpico Grande Torino,grass,"Corso Sebastopoli 123, Santa Rita",Torino,27958,2017
496,Juventus,,https://media.api-sports.io/football/teams/496.png,Italy,FALSE,1897,Allianz Stadium,grass,Strada Comunale di Altessano 131,Torino,45666,2017
504,Verona,,https://media.api-sports.io/football/teams/504.png,Italy,FALSE,1903,Stadio Marc'Antonio Bentegodi,grass,Piazzale Olimpia,Verona,39211,2017
489,AC Milan,,https://media.api-sports.io/football/teams/489.png,Italy,FALSE,1899,Stadio Giuseppe Meazza,grass,Via Piccolomini 5,Milano,80018,2018
495,Genoa,,https://media.api-sports.io/football/teams/495.png,Italy,FALSE,1893,Stadio Comunale Luigi Ferraris,grass,"Via Giovanni De Prà, 1",Genova,36703,2018
499,Atalanta,,https://media.api-sports.io/football/teams/499.png,Italy,FALSE,1907,Gewiss Stadium,grass,"Viale Caio Giulio Cesare, 18",Bergamo,21300,2018
512,Frosinone,,https://media.api-sports.io/football/teams/512.png,Italy,FALSE,1928,Stadio Benito Stirpe,grass,Viale Olimpia,Frosinone,16310,2018
500,Bologna,,https://media.api-sports.io/football/teams/500.png,Italy,FALSE,1909,Stadio Renato Dall'Ara,grass,"Via Andrea Costa, 174",Bologna,39279,2018
493,Spal,,https://media.api-sports.io/football/teams/493.png,Italy,FALSE,1907,Stadio Paolo Mazza,grass,"Corso Piave, 28",Ferrara,16134,2018
491,Chievo,,https://media.api-sports.io/football/teams/491.png,Italy,FALSE,1929,Stadio Marc'Antonio Bentegodi,grass,Piazzale Olimpia,Verona,39211,2018
496,Juventus,,https://media.api-sports.io/football/teams/496.png,Italy,FALSE,1897,Allianz Stadium,grass,Strada Comunale di Altessano 131,Torino,45666,2018
511,Empoli,,https://media.api-sports.io/football/teams/511.png,Italy,FALSE,1920,Stadio Carlo Castellani,grass,Viale delle Olimpiadi,Empoli,16284,2018
490,Cagliari,,https://media.api-sports.io/football/teams/490.png,Italy,FALSE,1920,Sardegna Arena,grass,Via Raimondo Carta Raspi,Cagliari,16416,2018
487,Lazio,,https://media.api-sports.io/football/teams/487.png,Italy,FALSE,1900,Stadio Olimpico,grass,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,2018
492,Napoli,,https://media.api-sports.io/football/teams/492.png,Italy,FALSE,1904,Stadio San Paolo,grass,Pizzale Vincenzo Tecchio,Napoli,60240,2018
523,Parma,,https://media.api-sports.io/football/teams/523.png,Italy,FALSE,1913,Stadio Ennio Tardini,grass,"Via Partigiani d&apos;Italia, 1",Parma,21473,2018
494,Udinese,,https://media.api-sports.io/football/teams/494.png,Italy,FALSE,1896,Dacia Arena,grass,"Piazza le Repubblica Argentina, 3",Udine,25952,2018
498,Sampdoria,,https://media.api-sports.io/football/teams/498.png,Italy,FALSE,1946,Stadio Comunale Luigi Ferraris,grass,"Via Giovanni De Prà, 1",Genova,36703,2018
502,Fiorentina,,https://media.api-sports.io/football/teams/502.png,Italy,FALSE,1926,Stadio Artemio Franchi,grass,Viale Manfredo Fanti 14,Firenze,43147,2018
488,Sassuolo,,https://media.api-sports.io/football/teams/488.png,Italy,FALSE,1922,MAPEI Stadium - Città del Tricolore,grass,"Piazza Azzuri d&apos;Italia, 1",Reggio nell&apos;Emilia,23717,2018
505,Inter,,https://media.api-sports.io/football/teams/505.png,Italy,FALSE,1908,Stadio Giuseppe Meazza,grass,Via Piccolomini 5,Milano,80018,2018
503,Torino,,https://media.api-sports.io/football/teams/503.png,Italy,FALSE,1906,Stadio Olimpico Grande Torino,grass,"Corso Sebastopoli 123, Santa Rita",Torino,27958,2018
497,AS Roma,,https://media.api-sports.io/football/teams/497.png,Italy,FALSE,1927,Stadio Olimpico,grass,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,2018
490,Cagliari,,https://media.api-sports.io/football/teams/490.png,Italy,FALSE,1920,Sardegna Arena,grass,Via Raimondo Carta Raspi,Cagliari,16416,2019
518,Brescia,,https://media.api-sports.io/football/teams/518.png,Italy,FALSE,1911,Stadio Mario Rigamonti,grass,"Via Giovanni Novagani, 8",Brescia,27547,2019
502,Fiorentina,,https://media.api-sports.io/football/teams/502.png,Italy,FALSE,1926,Stadio Artemio Franchi,grass,Viale Manfredo Fanti 14,Firenze,43147,2019
492,Napoli,,https://media.api-sports.io/football/teams/492.png,Italy,FALSE,1904,Stadio San Paolo,grass,Pizzale Vincenzo Tecchio,Napoli,60240,2019
504,Verona,,https://media.api-sports.io/football/teams/504.png,Italy,FALSE,1903,Stadio Marc'Antonio Bentegodi,grass,Piazzale Olimpia,Verona,39211,2019
500,Bologna,,https://media.api-sports.io/football/teams/500.png,Italy,FALSE,1909,Stadio Renato Dall'Ara,grass,"Via Andrea Costa, 174",Bologna,39279,2019
505,Inter,,https://media.api-sports.io/football/teams/505.png,Italy,FALSE,1908,Stadio Giuseppe Meazza,grass,Via Piccolomini 5,Milano,80018,2019
867,Lecce,,https://media.api-sports.io/football/teams/867.png,Italy,FALSE,1908,Stadio Comunale Via del Mare,grass,Viale dello Stadio,Lecce,33876,2019
523,Parma,,https://media.api-sports.io/football/teams/523.png,Italy,FALSE,1913,Stadio Ennio Tardini,grass,"Via Partigiani d&apos;Italia, 1",Parma,21473,2019
496,Juventus,,https://media.api-sports.io/football/teams/496.png,Italy,FALSE,1897,Allianz Stadium,grass,Strada Comunale di Altessano 131,Torino,45666,2019
497,AS Roma,,https://media.api-sports.io/football/teams/497.png,Italy,FALSE,1927,Stadio Olimpico,grass,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,2019
495,Genoa,,https://media.api-sports.io/football/teams/495.png,Italy,FALSE,1893,Stadio Comunale Luigi Ferraris,grass,"Via Giovanni De Prà, 1",Genova,36703,2019
498,Sampdoria,,https://media.api-sports.io/football/teams/498.png,Italy,FALSE,1946,Stadio Comunale Luigi Ferraris,grass,"Via Giovanni De Prà, 1",Genova,36703,2019
487,Lazio,,https://media.api-sports.io/football/teams/487.png,Italy,FALSE,1900,Stadio Olimpico,grass,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,2019
493,Spal,,https://media.api-sports.io/football/teams/493.png,Italy,FALSE,1907,Stadio Paolo Mazza,grass,"Corso Piave, 28",Ferrara,16134,2019
499,Atalanta,,https://media.api-sports.io/football/teams/499.png,Italy,FALSE,1907,Gewiss Stadium,grass,"Viale Caio Giulio Cesare, 18",Bergamo,21300,2019
503,Torino,,https://media.api-sports.io/football/teams/503.png,Italy,FALSE,1906,Stadio Olimpico Grande Torino,grass,"Corso Sebastopoli 123, Santa Rita",Torino,27958,2019
488,Sassuolo,,https://media.api-sports.io/football/teams/488.png,Italy,FALSE,1922,MAPEI Stadium - Città del Tricolore,grass,"Piazza Azzuri d&apos;Italia, 1",Reggio nell&apos;Emilia,23717,2019
494,Udinese,,https://media.api-sports.io/football/teams/494.png,Italy,FALSE,1896,Dacia Arena,grass,"Piazza le Repubblica Argentina, 3",Udine,25952,2019
489,AC Milan,,https://media.api-sports.io/football/teams/489.png,Italy,FALSE,1899,Stadio Giuseppe Meazza,grass,Via Piccolomini 5,Milano,80018,2019
506,Benevento,,https://media.api-sports.io/football/teams/506.png,Italy,FALSE,1929,Stadio Ciro Vigorito,grass,Piazzale degli Atleti,Benevento,17554,2020
505,Inter,,https://media.api-sports.io/football/teams/505.png,Italy,FALSE,1908,Stadio Giuseppe Meazza,grass,Via Piccolomini 5,Milano,80018,2020
502,Fiorentina,,https://media.api-sports.io/football/teams/502.png,Italy,FALSE,1926,Stadio Artemio Franchi,grass,Viale Manfredo Fanti 14,Firenze,43147,2020
503,Torino,,https://media.api-sports.io/football/teams/503.png,Italy,FALSE,1906,Stadio Olimpico Grande Torino,grass,"Corso Sebastopoli 123, Santa Rita",Torino,27958,2020
495,Genoa,,https://media.api-sports.io/football/teams/495.png,Italy,FALSE,1893,Stadio Comunale Luigi Ferraris,grass,"Via Giovanni De Prà, 1",Genova,36703,2020
501,Crotone,,https://media.api-sports.io/football/teams/501.png,Italy,FALSE,1923,Stadio Ezio Scida,grass,Via Cutro,Crotone,16108,2020
496,Juventus,,https://media.api-sports.io/football/teams/496.png,Italy,FALSE,1897,Allianz Stadium,grass,Strada Comunale di Altessano 131,Torino,45666,2020
498,Sampdoria,,https://media.api-sports.io/football/teams/498.png,Italy,FALSE,1946,Stadio Comunale Luigi Ferraris,grass,"Via Giovanni De Prà, 1",Genova,36703,2020
487,Lazio,,https://media.api-sports.io/football/teams/487.png,Italy,FALSE,1900,Stadio Olimpico,grass,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,2020
499,Atalanta,,https://media.api-sports.io/football/teams/499.png,Italy,FALSE,1907,Gewiss Stadium,grass,"Viale Caio Giulio Cesare, 18",Bergamo,21300,2020
489,AC Milan,,https://media.api-sports.io/football/teams/489.png,Italy,FALSE,1899,Stadio Giuseppe Meazza,grass,Via Piccolomini 5,Milano,80018,2020
500,Bologna,,https://media.api-sports.io/football/teams/500.png,Italy,FALSE,1909,Stadio Renato Dall'Ara,grass,"Via Andrea Costa, 174",Bologna,39279,2020
523,Parma,,https://media.api-sports.io/football/teams/523.png,Italy,FALSE,1913,Stadio Ennio Tardini,grass,"Via Partigiani d&apos;Italia, 1",Parma,21473,2020
492,Napoli,,https://media.api-sports.io/football/teams/492.png,Italy,FALSE,1904,Stadio San Paolo,grass,Pizzale Vincenzo Tecchio,Napoli,60240,2020
488,Sassuolo,,https://media.api-sports.io/football/teams/488.png,Italy,FALSE,1922,MAPEI Stadium - Città del Tricolore,grass,"Piazza Azzuri d&apos;Italia, 1",Reggio nell&apos;Emilia,23717,2020
490,Cagliari,,https://media.api-sports.io/football/teams/490.png,Italy,FALSE,1920,Sardegna Arena,grass,Via Raimondo Carta Raspi,Cagliari,16416,2020
494,Udinese,,https://media.api-sports.io/football/teams/494.png,Italy,FALSE,1896,Dacia Arena,grass,"Piazza le Repubblica Argentina, 3",Udine,25952,2020
515,Spezia,,https://media.api-sports.io/football/teams/515.png,Italy,FALSE,1906,Stadio Alberto Picco,artificial turf,"Via Nicolò Fieschi, 18",La Spezia,10336,2020
504,Verona,,https://media.api-sports.io/football/teams/504.png,Italy,FALSE,1903,Stadio Marc'Antonio Bentegodi,grass,Piazzale Olimpia,Verona,39211,2020
497,AS Roma,,https://media.api-sports.io/football/teams/497.png,Italy,FALSE,1927,Stadio Olimpico,grass,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,2020
535,Malaga,,https://media.api-sports.io/football/teams/535.png,Spain,FALSE,1948,Estadio La Rosaleda,grass,Avenida de la Palmilla / Paseo de Martiricos,Málaga,30377,2010
532,Valencia,,https://media.api-sports.io/football/teams/532.png,Spain,FALSE,1919,Estadio de Mestalla,grass,Avenida de Suecia,Valencia,55000,2010
539,Levante,,https://media.api-sports.io/football/teams/539.png,Spain,FALSE,1909,Estadio Ciudad de Valencia,grass,Calle San Vicente de Paúl 44,Valencia,25534,2010
536,Sevilla,,https://media.api-sports.io/football/teams/536.png,Spain,FALSE,1890,Estadio Ramón Sánchez Pizjuán,grass,Avenida de Eduardo Dato,Sevilla,48649,2010
544,Deportivo La Coruna,,https://media.api-sports.io/football/teams/544.png,Spain,FALSE,1906,Estadio Abanca-Riazor,grass,Calle Manuel Murguía,La Coruña,34611,2010
732,Zaragoza,,https://media.api-sports.io/football/teams/732.png,Spain,FALSE,1932,Estadio de la Romareda,grass,Calle de Eduardo Ibarra 6,Zaragoza,34596,2010
540,Espanyol,,https://media.api-sports.io/football/teams/540.png,Spain,FALSE,1900,RCDE Stadium,grass,Avenida Baix Llobregat 100,Cornella de Llobregat,40423,2010
546,Getafe,,https://media.api-sports.io/football/teams/546.png,Spain,FALSE,1983,Coliseum Alfonso Pérez,grass,Avenida de Teresa de Calcuta,Getafe,17393,2010
548,Real Sociedad,,https://media.api-sports.io/football/teams/548.png,Spain,FALSE,1909,Reale Arena,grass,Paseo de Anoeta 1,Donostia-San Sebastián,39500,2010
533,Villarreal,,https://media.api-sports.io/football/teams/533.png,Spain,FALSE,1923,Estadio de la Cerámica,grass,Plaza Labrador,Villarreal,24500,2010
727,Osasuna,,https://media.api-sports.io/football/teams/727.png,Spain,FALSE,1920,Estadio El Sadar,grass,Carretera El Sadar,Iruñea,19800,2010
723,Almeria,,https://media.api-sports.io/football/teams/723.png,Spain,FALSE,1989,Estadio de los Juegos Mediterráneos,grass,Calle de Belladona,Almería,21350,2010
4665,Racing Santander,,https://media.api-sports.io/football/teams/4665.png,Spain,FALSE,1913,Campos de Sport de El Sardinero,grass,Calle del Real Racing Club,Santander,22271,2010
529,Barcelona,,https://media.api-sports.io/football/teams/529.png,Spain,FALSE,1899,Camp Nou,grass,Carrer d&apos;Arístides Maillol,Barcelona,99787,2010
798,Mallorca,,https://media.api-sports.io/football/teams/798.png,Spain,FALSE,1916,Iberostar Estadi,grass,Camí dels Reis,Palma de Mallorca,23142,2010
541,Real Madrid,,https://media.api-sports.io/football/teams/541.png,Spain,FALSE,1902,Estadio Santiago Bernabéu,grass,"Avenida de Concha Espina 1, Chamartín",Madrid,85454,2010
530,Atletico Madrid,,https://media.api-sports.io/football/teams/530.png,Spain,FALSE,1903,Estadio Wanda Metropolitano,grass,Rosas,Madrid,68032,2010
731,Sporting Gijon,,https://media.api-sports.io/football/teams/731.png,Spain,FALSE,1905,Estadio Municipal El Molinón,grass,Parque de Isabel la Católica,Gijón,29538,2010
531,Athletic Club,,https://media.api-sports.io/football/teams/531.png,Spain,FALSE,1898,San Mamés Barria,grass,Rafael Moreno Pitxitxi Kalea,Bilbao,53289,2010
4666,Hércules,,https://media.api-sports.io/football/teams/4666.png,Spain,FALSE,1922,Estadio José Rico Pérez,grass,Carrer Camí de Ronda,Alicante,29584,2010
4665,Racing Santander,,https://media.api-sports.io/football/teams/4665.png,Spain,FALSE,1913,Campos de Sport de El Sardinero,grass,Calle del Real Racing Club,Santander,22271,2011
546,Getafe,,https://media.api-sports.io/football/teams/546.png,Spain,FALSE,1983,Coliseum Alfonso Pérez,grass,Avenida de Teresa de Calcuta,Getafe,17393,2011
540,Espanyol,,https://media.api-sports.io/football/teams/540.png,Spain,FALSE,1900,RCDE Stadium,grass,Avenida Baix Llobregat 100,Cornella de Llobregat,40423,2011
715,Granada CF,,https://media.api-sports.io/football/teams/715.png,Spain,FALSE,1931,Estadio Nuevo Los Cármenes,grass,Calle Pintor Manuel Maldonado,Granada,23156,2011
548,Real Sociedad,,https://media.api-sports.io/football/teams/548.png,Spain,FALSE,1909,Reale Arena,grass,Paseo de Anoeta 1,Donostia-San Sebastián,39500,2011
530,Atletico Madrid,,https://media.api-sports.io/football/teams/530.png,Spain,FALSE,1903,Estadio Wanda Metropolitano,grass,Rosas,Madrid,68032,2011
543,Real Betis,,https://media.api-sports.io/football/teams/543.png,Spain,FALSE,1907,Estadio Benito Villamarín,grass,Avenida de Heliópolis,Sevilla,60721,2011
536,Sevilla,,https://media.api-sports.io/football/teams/536.png,Spain,FALSE,1890,Estadio Ramón Sánchez Pizjuán,grass,Avenida de Eduardo Dato,Sevilla,48649,2011
727,Osasuna,,https://media.api-sports.io/football/teams/727.png,Spain,FALSE,1920,Estadio El Sadar,grass,Carretera El Sadar,Iruñea,19800,2011
532,Valencia,,https://media.api-sports.io/football/teams/532.png,Spain,FALSE,1919,Estadio de Mestalla,grass,Avenida de Suecia,Valencia,55000,2011
728,Rayo Vallecano,,https://media.api-sports.io/football/teams/728.png,Spain,FALSE,1924,Estadio de Vallecas,grass,Calle Payaso Fofó,Madrid,15500,2011
798,Mallorca,,https://media.api-sports.io/football/teams/798.png,Spain,FALSE,1916,Iberostar Estadi,grass,Camí dels Reis,Palma de Mallorca,23142,2011
535,Malaga,,https://media.api-sports.io/football/teams/535.png,Spain,FALSE,1948,Estadio La Rosaleda,grass,Avenida de la Palmilla / Paseo de Martiricos,Málaga,30377,2011
529,Barcelona,,https://media.api-sports.io/football/teams/529.png,Spain,FALSE,1899,Camp Nou,grass,Carrer d&apos;Arístides Maillol,Barcelona,99787,2011
539,Levante,,https://media.api-sports.io/football/teams/539.png,Spain,FALSE,1909,Estadio Ciudad de Valencia,grass,Calle San Vicente de Paúl 44,Valencia,25534,2011
732,Zaragoza,,https://media.api-sports.io/football/teams/732.png,Spain,FALSE,1932,Estadio de la Romareda,grass,Calle de Eduardo Ibarra 6,Zaragoza,34596,2011
541,Real Madrid,,https://media.api-sports.io/football/teams/541.png,Spain,FALSE,1902,Estadio Santiago Bernabéu,grass,"Avenida de Concha Espina 1, Chamartín",Madrid,85454,2011
531,Athletic Club,,https://media.api-sports.io/football/teams/531.png,Spain,FALSE,1898,San Mamés Barria,grass,Rafael Moreno Pitxitxi Kalea,Bilbao,53289,2011
533,Villarreal,,https://media.api-sports.io/football/teams/533.png,Spain,FALSE,1923,Estadio de la Cerámica,grass,Plaza Labrador,Villarreal,24500,2011
731,Sporting Gijon,,https://media.api-sports.io/football/teams/731.png,Spain,FALSE,1905,Estadio Municipal El Molinón,grass,Parque de Isabel la Católica,Gijón,29538,2011
538,Celta Vigo,,https://media.api-sports.io/football/teams/538.png,Spain,FALSE,1923,Abanca-Balaídos,grass,Avenida de Balaídos,Vigo,31800,2020
535,Malaga,,https://media.api-sports.io/football/teams/535.png,Spain,FALSE,1948,Estadio La Rosaleda,grass,Avenida de la Palmilla / Paseo de Martiricos,Málaga,30377,2020
536,Sevilla,,https://media.api-sports.io/football/teams/536.png,Spain,FALSE,1890,Estadio Ramón Sánchez Pizjuán,grass,Avenida de Eduardo Dato,Sevilla,48649,2020
546,Getafe,,https://media.api-sports.io/football/teams/546.png,Spain,FALSE,1983,Coliseum Alfonso Pérez,grass,Avenida de Teresa de Calcuta,Getafe,17393,2020
798,Mallorca,,https://media.api-sports.io/football/teams/798.png,Spain,FALSE,1916,Iberostar Estadi,grass,Camí dels Reis,Palma de Mallorca,23142,2020
540,Espanyol,,https://media.api-sports.io/football/teams/540.png,Spain,FALSE,1900,RCDE Stadium,grass,Avenida Baix Llobregat 100,Cornella de Llobregat,40423,2020
531,Athletic Club,,https://media.api-sports.io/football/teams/531.png,Spain,FALSE,1898,San Mamés Barria,grass,Rafael Moreno Pitxitxi Kalea,Bilbao,53289,2020
543,Real Betis,,https://media.api-sports.io/football/teams/543.png,Spain,FALSE,1907,Estadio Benito Villamarín,grass,Avenida de Heliópolis,Sevilla,60721,2020
541,Real Madrid,,https://media.api-sports.io/football/teams/541.png,Spain,FALSE,1902,Estadio Santiago Bernabéu,grass,"Avenida de Concha Espina 1, Chamartín",Madrid,85454,2020
532,Valencia,,https://media.api-sports.io/football/teams/532.png,Spain,FALSE,1919,Estadio de Mestalla,grass,Avenida de Suecia,Valencia,55000,2020
529,Barcelona,,https://media.api-sports.io/football/teams/529.png,Spain,FALSE,1899,Camp Nou,grass,Carrer d&apos;Arístides Maillol,Barcelona,99787,2020
548,Real Sociedad,,https://media.api-sports.io/football/teams/548.png,Spain,FALSE,1909,Reale Arena,grass,Paseo de Anoeta 1,Donostia-San Sebastián,39500,2020
539,Levante,,https://media.api-sports.io/football/teams/539.png,Spain,FALSE,1909,Estadio Ciudad de Valencia,grass,Calle San Vicente de Paúl 44,Valencia,25534,2020
530,Atletico Madrid,,https://media.api-sports.io/football/teams/530.png,Spain,FALSE,1903,Estadio Wanda Metropolitano,grass,Rosas,Madrid,68032,2020
544,Deportivo La Coruna,,https://media.api-sports.io/football/teams/544.png,Spain,FALSE,1906,Estadio Abanca-Riazor,grass,Calle Manuel Murguía,La Coruña,34611,2020
727,Osasuna,,https://media.api-sports.io/football/teams/727.png,Spain,FALSE,1920,Estadio El Sadar,grass,Carretera El Sadar,Iruñea,19800,2020
728,Rayo Vallecano,,https://media.api-sports.io/football/teams/728.png,Spain,FALSE,1924,Estadio de Vallecas,grass,Calle Payaso Fofó,Madrid,15500,2020
715,Granada CF,,https://media.api-sports.io/football/teams/715.png,Spain,FALSE,1931,Estadio Nuevo Los Cármenes,grass,Calle Pintor Manuel Maldonado,Granada,23156,2020
732,Zaragoza,,https://media.api-sports.io/football/teams/732.png,Spain,FALSE,1932,Estadio de la Romareda,grass,Calle de Eduardo Ibarra 6,Zaragoza,34596,2020
720,Valladolid,,https://media.api-sports.io/football/teams/720.png,Spain,FALSE,1928,Estadio Municipal José Zorrilla,grass,Avenida del Mundial 82,Valladolid,26512,2020
548,Real Sociedad,,https://media.api-sports.io/football/teams/548.png,Spain,FALSE,1909,Reale Arena,grass,Paseo de Anoeta 1,Donostia-San Sebastián,39500,2013
546,Getafe,,https://media.api-sports.io/football/teams/546.png,Spain,FALSE,1983,Coliseum Alfonso Pérez,grass,Avenida de Teresa de Calcuta,Getafe,17393,2013
720,Valladolid,,https://media.api-sports.io/football/teams/720.png,Spain,FALSE,1928,Estadio Municipal José Zorrilla,grass,Avenida del Mundial 82,Valladolid,26512,2013
531,Athletic Club,,https://media.api-sports.io/football/teams/531.png,Spain,FALSE,1898,San Mamés Barria,grass,Rafael Moreno Pitxitxi Kalea,Bilbao,53289,2013
532,Valencia,,https://media.api-sports.io/football/teams/532.png,Spain,FALSE,1919,Estadio de Mestalla,grass,Avenida de Suecia,Valencia,55000,2013
535,Malaga,,https://media.api-sports.io/football/teams/535.png,Spain,FALSE,1948,Estadio La Rosaleda,grass,Avenida de la Palmilla / Paseo de Martiricos,Málaga,30377,2013
529,Barcelona,,https://media.api-sports.io/football/teams/529.png,Spain,FALSE,1899,Camp Nou,grass,Carrer d&apos;Arístides Maillol,Barcelona,99787,2013
539,Levante,,https://media.api-sports.io/football/teams/539.png,Spain,FALSE,1909,Estadio Ciudad de Valencia,grass,Calle San Vicente de Paúl 44,Valencia,25534,2013
541,Real Madrid,,https://media.api-sports.io/football/teams/541.png,Spain,FALSE,1902,Estadio Santiago Bernabéu,grass,"Avenida de Concha Espina 1, Chamartín",Madrid,85454,2013
543,Real Betis,,https://media.api-sports.io/football/teams/543.png,Spain,FALSE,1907,Estadio Benito Villamarín,grass,Avenida de Heliópolis,Sevilla,60721,2013
727,Osasuna,,https://media.api-sports.io/football/teams/727.png,Spain,FALSE,1920,Estadio El Sadar,grass,Carretera El Sadar,Iruñea,19800,2013
715,Granada CF,,https://media.api-sports.io/football/teams/715.png,Spain,FALSE,1931,Estadio Nuevo Los Cármenes,grass,Calle Pintor Manuel Maldonado,Granada,23156,2013
536,Sevilla,,https://media.api-sports.io/football/teams/536.png,Spain,FALSE,1890,Estadio Ramón Sánchez Pizjuán,grass,Avenida de Eduardo Dato,Sevilla,48649,2013
530,Atletico Madrid,,https://media.api-sports.io/football/teams/530.png,Spain,FALSE,1903,Estadio Wanda Metropolitano,grass,Rosas,Madrid,68032,2013
728,Rayo Vallecano,,https://media.api-sports.io/football/teams/728.png,Spain,FALSE,1924,Estadio de Vallecas,grass,Calle Payaso Fofó,Madrid,15500,2013
797,Elche,,https://media.api-sports.io/football/teams/797.png,Spain,FALSE,1923,Estadio Manuel Martínez Valero,grass,Avenida Manuel Martínez Valero 3,Elche,36017,2013
538,Celta Vigo,,https://media.api-sports.io/football/teams/538.png,Spain,FALSE,1923,Abanca-Balaídos,grass,Avenida de Balaídos,Vigo,31800,2013
540,Espanyol,,https://media.api-sports.io/football/teams/540.png,Spain,FALSE,1900,RCDE Stadium,grass,Avenida Baix Llobregat 100,Cornella de Llobregat,40423,2013
723,Almeria,,https://media.api-sports.io/football/teams/723.png,Spain,FALSE,1989,Estadio de los Juegos Mediterráneos,grass,Calle de Belladona,Almería,21350,2013
533,Villarreal,,https://media.api-sports.io/football/teams/533.png,Spain,FALSE,1923,Estadio de la Cerámica,grass,Plaza Labrador,Villarreal,24500,2013
535,Malaga,,https://media.api-sports.io/football/teams/535.png,Spain,FALSE,1948,Estadio La Rosaleda,grass,Avenida de la Palmilla / Paseo de Martiricos,Málaga,30377,2014
531,Athletic Club,,https://media.api-sports.io/football/teams/531.png,Spain,FALSE,1898,San Mamés Barria,grass,Rafael Moreno Pitxitxi Kalea,Bilbao,53289,2014
536,Sevilla,,https://media.api-sports.io/football/teams/536.png,Spain,FALSE,1890,Estadio Ramón Sánchez Pizjuán,grass,Avenida de Eduardo Dato,Sevilla,48649,2014
532,Valencia,,https://media.api-sports.io/football/teams/532.png,Spain,FALSE,1919,Estadio de Mestalla,grass,Avenida de Suecia,Valencia,55000,2014
715,Granada CF,,https://media.api-sports.io/football/teams/715.png,Spain,FALSE,1931,Estadio Nuevo Los Cármenes,grass,Calle Pintor Manuel Maldonado,Granada,23156,2014
544,Deportivo La Coruna,,https://media.api-sports.io/football/teams/544.png,Spain,FALSE,1906,Estadio Abanca-Riazor,grass,Calle Manuel Murguía,La Coruña,34611,2014
723,Almeria,,https://media.api-sports.io/football/teams/723.png,Spain,FALSE,1989,Estadio de los Juegos Mediterráneos,grass,Calle de Belladona,Almería,21350,2014
540,Espanyol,,https://media.api-sports.io/football/teams/540.png,Spain,FALSE,1900,RCDE Stadium,grass,Avenida Baix Llobregat 100,Cornella de Llobregat,40423,2014
545,Eibar,,https://media.api-sports.io/football/teams/545.png,Spain,FALSE,1940,Estadio Municipal de Ipurúa,grass,Calle de Ipurúa,Eibar,8050,2014
548,Real Sociedad,,https://media.api-sports.io/football/teams/548.png,Spain,FALSE,1909,Reale Arena,grass,Paseo de Anoeta 1,Donostia-San Sebastián,39500,2014
538,Celta Vigo,,https://media.api-sports.io/football/teams/538.png,Spain,FALSE,1923,Abanca-Balaídos,grass,Avenida de Balaídos,Vigo,31800,2014
546,Getafe,,https://media.api-sports.io/football/teams/546.png,Spain,FALSE,1983,Coliseum Alfonso Pérez,grass,Avenida de Teresa de Calcuta,Getafe,17393,2014
529,Barcelona,,https://media.api-sports.io/football/teams/529.png,Spain,FALSE,1899,Camp Nou,grass,Carrer d&apos;Arístides Maillol,Barcelona,99787,2014
797,Elche,,https://media.api-sports.io/football/teams/797.png,Spain,FALSE,1923,Estadio Manuel Martínez Valero,grass,Avenida Manuel Martínez Valero 3,Elche,36017,2014
539,Levante,,https://media.api-sports.io/football/teams/539.png,Spain,FALSE,1909,Estadio Ciudad de Valencia,grass,Calle San Vicente de Paúl 44,Valencia,25534,2014
